JSONID,Prompt,ImageID,Relation,RelationType,Subject,Predicate,SubjectType,PredicateType,Dyad,DyadType,Selected
348727a9911c49689fb17407daa2ac6a,a blanket hanging over a knife,0009.jpg,hanging over,physical,blanket,knife,object,object,blanket-knife,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket hanging over a knife,0008.jpg,hanging over,physical,blanket,knife,object,object,blanket-knife,object-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0012.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0006.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0007.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0013.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0005.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,1
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0011.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0010.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0004.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0000.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0014.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0015.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0001.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0017.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0003.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0002.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0016.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0009.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a man pushing a box,0008.jpg,pushing,agentic,man,box,agent,object,man-box,agent-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0012.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0006.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0007.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0013.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0005.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0011.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0010.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0004.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0000.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0014.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0015.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0001.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0017.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0003.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0002.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,0
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0016.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0009.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a blanket in a bowl,0008.jpg,in,physical,blanket,bowl,object,object,blanket-bowl,object-object,1
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0012.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0006.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0007.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0013.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0005.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0011.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0010.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0004.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0000.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0014.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0015.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0001.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0017.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0003.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0002.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0016.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0009.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
348727a9911c49689fb17407daa2ac6a,a child pushing a bowl,0008.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0012.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0006.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0007.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0013.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0005.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0011.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0010.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0004.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0000.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0014.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0015.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0001.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0017.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0003.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0002.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0016.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0009.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a man pushing a teacup,0008.jpg,pushing,agentic,man,teacup,agent,object,man-teacup,agent-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0012.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0006.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0007.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0013.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0005.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0011.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0010.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0004.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0000.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0014.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0015.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0001.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0017.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0003.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0002.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0016.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0009.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup tied to a knife,0008.jpg,tied to,physical,teacup,knife,object,object,teacup-knife,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0012.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0006.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0007.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0013.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0005.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0011.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0010.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0004.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0000.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0014.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0015.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0001.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0017.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0003.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0002.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0016.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0009.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box tied to a bowl,0008.jpg,tied to,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0012.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0006.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0007.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0013.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0005.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0011.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0010.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0004.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0000.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0014.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0015.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,1
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0001.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0017.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0003.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0002.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0016.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0009.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a teacup near a cylinder,0008.jpg,near,physical,teacup,cylinder,object,object,teacup-cylinder,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0012.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0006.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0007.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0013.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0005.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0011.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
6094ce02302a482e80f21c5ed1dcb6d3,a box in a bowl,0010.jpg,in,physical,box,bowl,object,object,box-bowl,object-object,0
