ID,Prompt,Relation1,Relation2,Image,Type,Agree
19,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_5.png,Physical/Physical,0.0
19,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_6.png,Physical/Physical,0.0
19,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_7.png,Physical/Physical,0.0
19,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_8.png,Physical/Physical,0.0
19,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_9.png,Physical/Physical,0.0
19,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_10.png,Physical/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_1.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_2.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_3.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_4.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_5.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_6.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_7.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_8.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_9.png,Agentic/Physical,0.0
19,a box touching a tiger with the tiger under a teacup,touching,under,a_box_touching_a_tiger_with_the_tiger_under_a_teacup_image_10.png,Agentic/Physical,0.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_1.png,Agentic/Physical,1.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_2.png,Agentic/Physical,0.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_3.png,Agentic/Physical,0.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_4.png,Agentic/Physical,0.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_5.png,Agentic/Physical,1.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_6.png,Agentic/Physical,0.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_7.png,Agentic/Physical,1.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_8.png,Agentic/Physical,1.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_9.png,Agentic/Physical,0.0
19,a woman pulling a car with the car occluded by a box,pulling,occluded by,a_woman_pulling_a_car_with_the_car_occluded_by_a_box_image_10.png,Agentic/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_1.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_2.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_3.png,Physical/Physical,0.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_4.png,Physical/Physical,0.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_5.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_6.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_7.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_8.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_9.png,Physical/Physical,1.0
19,a spoon in a bowl with the bowl tied to a box,in,tied to,a_spoon_in_a_bowl_with_the_bowl_tied_to_a_box_image_10.png,Physical/Physical,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_1.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_2.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_3.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_4.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_5.png,Physical/Agentic,0.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_6.png,Physical/Agentic,0.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_7.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_8.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_9.png,Physical/Agentic,1.0
19,a woman near a man with the man hindering a cylinder,near,hindering,a_woman_near_a_man_with_the_man_hindering_a_cylinder_image_10.png,Physical/Agentic,0.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_1.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_2.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_3.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_4.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_5.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_6.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_7.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_8.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_9.png,Physical/Physical,1.0
19,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_10.png,Physical/Physical,0.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_1.png,Agentic/Agentic,0.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_2.png,Agentic/Agentic,1.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_3.png,Agentic/Agentic,0.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_4.png,Agentic/Agentic,0.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_5.png,Agentic/Agentic,0.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_6.png,Agentic/Agentic,0.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_7.png,Agentic/Agentic,1.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_8.png,Agentic/Agentic,1.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_9.png,Agentic/Agentic,1.0
19,a child hugging a man with the man hugging a box,hugging,hugging,a_child_hugging_a_man_with_the_man_hugging_a_box_image_10.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_1.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_2.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_3.png,Agentic/Agentic,1.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_4.png,Agentic/Agentic,1.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_5.png,Agentic/Agentic,1.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_6.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_7.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_8.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_9.png,Agentic/Agentic,0.0
19,a man pushing a robot with the robot pushing a box,pushing,pushing,a_man_pushing_a_robot_with_the_robot_pushing_a_box_image_10.png,Agentic/Agentic,1.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_1.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_2.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_3.png,Agentic/Physical,1.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_4.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_5.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_6.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_7.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_8.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_9.png,Agentic/Physical,0.0
19,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_10.png,Agentic/Physical,1.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_1.png,Agentic/Agentic,0.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_2.png,Agentic/Agentic,1.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_3.png,Agentic/Agentic,0.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_4.png,Agentic/Agentic,1.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_5.png,Agentic/Agentic,1.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_6.png,Agentic/Agentic,0.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_7.png,Agentic/Agentic,1.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_8.png,Agentic/Agentic,0.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_9.png,Agentic/Agentic,0.0
19,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_10.png,Agentic/Agentic,1.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_1.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_2.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_3.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_4.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_5.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_6.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_7.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_8.png,Physical/Physical,1.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_9.png,Physical/Physical,0.0
19,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_10.png,Physical/Physical,0.0
