,problem,num_incontext,attempt,accuracy,source
790,9.0,8.0,1,0.0,Chain of Thought 2
791,9.0,8.0,2,1.0,Chain of Thought 2
792,9.0,8.0,3,0.0,Chain of Thought 2
793,9.0,8.0,4,1.0,Chain of Thought 2
794,9.0,8.0,5,1.0,Chain of Thought 2
795,9.0,8.0,6,1.0,Chain of Thought 2
796,9.0,8.0,7,0.0,Chain of Thought 2
797,9.0,8.0,8,0.0,Chain of Thought 2
798,9.0,8.0,9,1.0,Chain of Thought 2
799,9.0,8.0,10,1.0,Chain of Thought 2
800,9.0,9.0,1,1.0,Chain of Thought 2
801,9.0,9.0,2,0.0,Chain of Thought 2
802,9.0,9.0,3,1.0,Chain of Thought 2
803,9.0,9.0,4,1.0,Chain of Thought 2
804,9.0,9.0,5,0.0,Chain of Thought 2
805,9.0,9.0,6,1.0,Chain of Thought 2
806,9.0,9.0,7,1.0,Chain of Thought 2
807,9.0,9.0,8,1.0,Chain of Thought 2
808,9.0,9.0,9,1.0,Chain of Thought 2
809,9.0,9.0,10,0.0,Chain of Thought 2
810,10.0,1.0,1,1.0,Chain of Thought 2
811,10.0,1.0,2,1.0,Chain of Thought 2
812,10.0,1.0,3,0.0,Chain of Thought 2
813,10.0,1.0,4,0.0,Chain of Thought 2
814,10.0,1.0,5,1.0,Chain of Thought 2
815,10.0,1.0,6,0.0,Chain of Thought 2
816,10.0,1.0,7,1.0,Chain of Thought 2
817,10.0,1.0,8,1.0,Chain of Thought 2
818,10.0,1.0,9,1.0,Chain of Thought 2
819,10.0,1.0,10,0.0,Chain of Thought 2
820,10.0,2.0,1,1.0,Chain of Thought 2
821,10.0,2.0,2,1.0,Chain of Thought 2
822,10.0,2.0,3,1.0,Chain of Thought 2
823,10.0,2.0,4,0.0,Chain of Thought 2
824,10.0,2.0,5,0.0,Chain of Thought 2
825,10.0,2.0,6,1.0,Chain of Thought 2
826,10.0,2.0,7,0.0,Chain of Thought 2
827,10.0,2.0,8,0.0,Chain of Thought 2
828,10.0,2.0,9,0.0,Chain of Thought 2
829,10.0,2.0,10,1.0,Chain of Thought 2
830,10.0,3.0,1,0.0,Chain of Thought 2
831,10.0,3.0,2,1.0,Chain of Thought 2
832,10.0,3.0,3,1.0,Chain of Thought 2
833,10.0,3.0,4,1.0,Chain of Thought 2
834,10.0,3.0,5,1.0,Chain of Thought 2
835,10.0,3.0,6,0.0,Chain of Thought 2
836,10.0,3.0,7,0.0,Chain of Thought 2
837,10.0,3.0,8,1.0,Chain of Thought 2
838,10.0,3.0,9,0.0,Chain of Thought 2
839,10.0,3.0,10,0.0,Chain of Thought 2
840,10.0,4.0,1,1.0,Chain of Thought 2
841,10.0,4.0,2,1.0,Chain of Thought 2
842,10.0,4.0,3,1.0,Chain of Thought 2
843,10.0,4.0,4,1.0,Chain of Thought 2
844,10.0,4.0,5,0.0,Chain of Thought 2
845,10.0,4.0,6,1.0,Chain of Thought 2
846,10.0,4.0,7,1.0,Chain of Thought 2
847,10.0,4.0,8,1.0,Chain of Thought 2
848,10.0,4.0,9,0.0,Chain of Thought 2
849,10.0,4.0,10,1.0,Chain of Thought 2
850,10.0,5.0,1,1.0,Chain of Thought 2
851,10.0,5.0,2,1.0,Chain of Thought 2
852,10.0,5.0,3,0.0,Chain of Thought 2
853,10.0,5.0,4,1.0,Chain of Thought 2
854,10.0,5.0,5,0.0,Chain of Thought 2
855,10.0,5.0,6,1.0,Chain of Thought 2
856,10.0,5.0,7,1.0,Chain of Thought 2
857,10.0,5.0,8,1.0,Chain of Thought 2
858,10.0,5.0,9,1.0,Chain of Thought 2
859,10.0,5.0,10,0.0,Chain of Thought 2
860,10.0,6.0,1,1.0,Chain of Thought 2
861,10.0,6.0,2,0.0,Chain of Thought 2
862,10.0,6.0,3,0.0,Chain of Thought 2
863,10.0,6.0,4,1.0,Chain of Thought 2
864,10.0,6.0,5,1.0,Chain of Thought 2
865,10.0,6.0,6,0.0,Chain of Thought 2
866,10.0,6.0,7,0.0,Chain of Thought 2
867,10.0,6.0,8,0.0,Chain of Thought 2
868,10.0,6.0,9,0.0,Chain of Thought 2
869,10.0,6.0,10,1.0,Chain of Thought 2
870,10.0,7.0,1,0.0,Chain of Thought 2
871,10.0,7.0,2,1.0,Chain of Thought 2
872,10.0,7.0,3,0.0,Chain of Thought 2
873,10.0,7.0,4,0.0,Chain of Thought 2
874,10.0,7.0,5,0.0,Chain of Thought 2
875,10.0,7.0,6,1.0,Chain of Thought 2
876,10.0,7.0,7,1.0,Chain of Thought 2
877,10.0,7.0,8,1.0,Chain of Thought 2
878,10.0,7.0,9,1.0,Chain of Thought 2
879,10.0,7.0,10,1.0,Chain of Thought 2
880,10.0,8.0,1,1.0,Chain of Thought 2
881,10.0,8.0,2,1.0,Chain of Thought 2
882,10.0,8.0,3,0.0,Chain of Thought 2
883,10.0,8.0,4,1.0,Chain of Thought 2
884,10.0,8.0,5,0.0,Chain of Thought 2
885,10.0,8.0,6,0.0,Chain of Thought 2
886,10.0,8.0,7,1.0,Chain of Thought 2
887,10.0,8.0,8,1.0,Chain of Thought 2
888,10.0,8.0,9,1.0,Chain of Thought 2
889,10.0,8.0,10,0.0,Chain of Thought 2
890,10.0,9.0,1,0.0,Chain of Thought 2
891,10.0,9.0,2,0.0,Chain of Thought 2
892,10.0,9.0,3,1.0,Chain of Thought 2
893,10.0,9.0,4,0.0,Chain of Thought 2
894,10.0,9.0,5,1.0,Chain of Thought 2
895,10.0,9.0,6,0.0,Chain of Thought 2
896,10.0,9.0,7,1.0,Chain of Thought 2
897,10.0,9.0,8,1.0,Chain of Thought 2
898,10.0,9.0,9,1.0,Chain of Thought 2
899,10.0,9.0,10,0.0,Chain of Thought 2
900,11.0,1.0,1,0.0,Chain of Thought 2
901,11.0,1.0,2,1.0,Chain of Thought 2
902,11.0,1.0,3,1.0,Chain of Thought 2
903,11.0,1.0,4,1.0,Chain of Thought 2
904,11.0,1.0,5,1.0,Chain of Thought 2
905,11.0,1.0,6,1.0,Chain of Thought 2
906,11.0,1.0,7,0.0,Chain of Thought 2
907,11.0,1.0,8,1.0,Chain of Thought 2
908,11.0,1.0,9,0.0,Chain of Thought 2
909,11.0,1.0,10,1.0,Chain of Thought 2
910,11.0,2.0,1,0.0,Chain of Thought 2
911,11.0,2.0,2,1.0,Chain of Thought 2
912,11.0,2.0,3,0.0,Chain of Thought 2
913,11.0,2.0,4,0.0,Chain of Thought 2
914,11.0,2.0,5,0.0,Chain of Thought 2
915,11.0,2.0,6,0.0,Chain of Thought 2
916,11.0,2.0,7,1.0,Chain of Thought 2
917,11.0,2.0,8,0.0,Chain of Thought 2
918,11.0,2.0,9,1.0,Chain of Thought 2
919,11.0,2.0,10,0.0,Chain of Thought 2
920,11.0,3.0,1,1.0,Chain of Thought 2
921,11.0,3.0,2,1.0,Chain of Thought 2
922,11.0,3.0,3,0.0,Chain of Thought 2
923,11.0,3.0,4,1.0,Chain of Thought 2
924,11.0,3.0,5,1.0,Chain of Thought 2
925,11.0,3.0,6,1.0,Chain of Thought 2
926,11.0,3.0,7,1.0,Chain of Thought 2
927,11.0,3.0,8,1.0,Chain of Thought 2
928,11.0,3.0,9,0.0,Chain of Thought 2
929,11.0,3.0,10,1.0,Chain of Thought 2
930,11.0,4.0,1,1.0,Chain of Thought 2
931,11.0,4.0,2,1.0,Chain of Thought 2
932,11.0,4.0,3,1.0,Chain of Thought 2
933,11.0,4.0,4,0.0,Chain of Thought 2
934,11.0,4.0,5,1.0,Chain of Thought 2
935,11.0,4.0,6,1.0,Chain of Thought 2
936,11.0,4.0,7,0.0,Chain of Thought 2
937,11.0,4.0,8,1.0,Chain of Thought 2
938,11.0,4.0,9,1.0,Chain of Thought 2
939,11.0,4.0,10,1.0,Chain of Thought 2
940,11.0,5.0,1,1.0,Chain of Thought 2
941,11.0,5.0,2,1.0,Chain of Thought 2
942,11.0,5.0,3,1.0,Chain of Thought 2
943,11.0,5.0,4,1.0,Chain of Thought 2
944,11.0,5.0,5,1.0,Chain of Thought 2
945,11.0,5.0,6,0.0,Chain of Thought 2
946,11.0,5.0,7,1.0,Chain of Thought 2
947,11.0,5.0,8,1.0,Chain of Thought 2
948,11.0,5.0,9,1.0,Chain of Thought 2
949,11.0,5.0,10,1.0,Chain of Thought 2
950,11.0,6.0,1,1.0,Chain of Thought 2
951,11.0,6.0,2,0.0,Chain of Thought 2
952,11.0,6.0,3,0.0,Chain of Thought 2
953,11.0,6.0,4,1.0,Chain of Thought 2
954,11.0,6.0,5,1.0,Chain of Thought 2
955,11.0,6.0,6,1.0,Chain of Thought 2
956,11.0,6.0,7,1.0,Chain of Thought 2
957,11.0,6.0,8,1.0,Chain of Thought 2
958,11.0,6.0,9,1.0,Chain of Thought 2
959,11.0,6.0,10,1.0,Chain of Thought 2
960,11.0,7.0,1,0.0,Chain of Thought 2
961,11.0,7.0,2,1.0,Chain of Thought 2
962,11.0,7.0,3,1.0,Chain of Thought 2
963,11.0,7.0,4,0.0,Chain of Thought 2
964,11.0,7.0,5,1.0,Chain of Thought 2
965,11.0,7.0,6,1.0,Chain of Thought 2
966,11.0,7.0,7,1.0,Chain of Thought 2
967,11.0,7.0,8,1.0,Chain of Thought 2
968,11.0,7.0,9,0.0,Chain of Thought 2
969,11.0,7.0,10,1.0,Chain of Thought 2
970,11.0,8.0,1,1.0,Chain of Thought 2
971,11.0,8.0,2,1.0,Chain of Thought 2
972,11.0,8.0,3,1.0,Chain of Thought 2
973,11.0,8.0,4,1.0,Chain of Thought 2
974,11.0,8.0,5,1.0,Chain of Thought 2
975,11.0,8.0,6,1.0,Chain of Thought 2
976,11.0,8.0,7,0.0,Chain of Thought 2
977,11.0,8.0,8,1.0,Chain of Thought 2
978,11.0,8.0,9,1.0,Chain of Thought 2
979,11.0,8.0,10,1.0,Chain of Thought 2
980,11.0,9.0,1,1.0,Chain of Thought 2
981,11.0,9.0,2,1.0,Chain of Thought 2
982,11.0,9.0,3,1.0,Chain of Thought 2
983,11.0,9.0,4,1.0,Chain of Thought 2
984,11.0,9.0,5,1.0,Chain of Thought 2
985,11.0,9.0,6,1.0,Chain of Thought 2
986,11.0,9.0,7,1.0,Chain of Thought 2
987,11.0,9.0,8,1.0,Chain of Thought 2
988,11.0,9.0,9,0.0,Chain of Thought 2
989,11.0,9.0,10,0.0,Chain of Thought 2
990,12.0,1.0,1,1.0,Chain of Thought 2
991,12.0,1.0,2,0.0,Chain of Thought 2
992,12.0,1.0,3,0.0,Chain of Thought 2
993,12.0,1.0,4,1.0,Chain of Thought 2
994,12.0,1.0,5,0.0,Chain of Thought 2
995,12.0,1.0,6,1.0,Chain of Thought 2
996,12.0,1.0,7,0.0,Chain of Thought 2
997,12.0,1.0,8,1.0,Chain of Thought 2
998,12.0,1.0,9,1.0,Chain of Thought 2
999,12.0,1.0,10,0.0,Chain of Thought 2
1000,12.0,2.0,1,1.0,Chain of Thought 2
1001,12.0,2.0,2,1.0,Chain of Thought 2
1002,12.0,2.0,3,1.0,Chain of Thought 2
1003,12.0,2.0,4,0.0,Chain of Thought 2
1004,12.0,2.0,5,0.0,Chain of Thought 2
1005,12.0,2.0,6,0.0,Chain of Thought 2
1006,12.0,2.0,7,1.0,Chain of Thought 2
1007,12.0,2.0,8,1.0,Chain of Thought 2
1008,12.0,2.0,9,1.0,Chain of Thought 2
1009,12.0,2.0,10,1.0,Chain of Thought 2
1010,12.0,3.0,1,0.0,Chain of Thought 2
1011,12.0,3.0,2,1.0,Chain of Thought 2
1012,12.0,3.0,3,1.0,Chain of Thought 2
1013,12.0,3.0,4,0.0,Chain of Thought 2
1014,12.0,3.0,5,0.0,Chain of Thought 2
1015,12.0,3.0,6,1.0,Chain of Thought 2
1016,12.0,3.0,7,0.0,Chain of Thought 2
1017,12.0,3.0,8,0.0,Chain of Thought 2
1018,12.0,3.0,9,0.0,Chain of Thought 2
1019,12.0,3.0,10,0.0,Chain of Thought 2
1020,12.0,4.0,1,1.0,Chain of Thought 2
1021,12.0,4.0,2,1.0,Chain of Thought 2
1022,12.0,4.0,3,1.0,Chain of Thought 2
1023,12.0,4.0,4,0.0,Chain of Thought 2
1024,12.0,4.0,5,1.0,Chain of Thought 2
1025,12.0,4.0,6,0.0,Chain of Thought 2
1026,12.0,4.0,7,1.0,Chain of Thought 2
1027,12.0,4.0,8,1.0,Chain of Thought 2
1028,12.0,4.0,9,0.0,Chain of Thought 2
1029,12.0,4.0,10,1.0,Chain of Thought 2
1030,12.0,5.0,1,0.0,Chain of Thought 2
1031,12.0,5.0,2,1.0,Chain of Thought 2
1032,12.0,5.0,3,1.0,Chain of Thought 2
1033,12.0,5.0,4,0.0,Chain of Thought 2
1034,12.0,5.0,5,1.0,Chain of Thought 2
1035,12.0,5.0,6,1.0,Chain of Thought 2
1036,12.0,5.0,7,1.0,Chain of Thought 2
1037,12.0,5.0,8,0.0,Chain of Thought 2
1038,12.0,5.0,9,1.0,Chain of Thought 2
1039,12.0,5.0,10,0.0,Chain of Thought 2
1040,12.0,6.0,1,0.0,Chain of Thought 2
1041,12.0,6.0,2,0.0,Chain of Thought 2
1042,12.0,6.0,3,0.0,Chain of Thought 2
1043,12.0,6.0,4,1.0,Chain of Thought 2
1044,12.0,6.0,5,1.0,Chain of Thought 2
1045,12.0,6.0,6,1.0,Chain of Thought 2
1046,12.0,6.0,7,0.0,Chain of Thought 2
1047,12.0,6.0,8,0.0,Chain of Thought 2
1048,12.0,6.0,9,1.0,Chain of Thought 2
1049,12.0,6.0,10,0.0,Chain of Thought 2
1050,12.0,7.0,1,1.0,Chain of Thought 2
1051,12.0,7.0,2,1.0,Chain of Thought 2
1052,12.0,7.0,3,1.0,Chain of Thought 2
1053,12.0,7.0,4,0.0,Chain of Thought 2
1054,12.0,7.0,5,1.0,Chain of Thought 2
1055,12.0,7.0,6,0.0,Chain of Thought 2
1056,12.0,7.0,7,1.0,Chain of Thought 2
1057,12.0,7.0,8,1.0,Chain of Thought 2
1058,12.0,7.0,9,1.0,Chain of Thought 2
1059,12.0,7.0,10,1.0,Chain of Thought 2
1060,12.0,8.0,1,1.0,Chain of Thought 2
1061,12.0,8.0,2,0.0,Chain of Thought 2
1062,12.0,8.0,3,1.0,Chain of Thought 2
1063,12.0,8.0,4,1.0,Chain of Thought 2
1064,12.0,8.0,5,0.0,Chain of Thought 2
1065,12.0,8.0,6,0.0,Chain of Thought 2
1066,12.0,8.0,7,0.0,Chain of Thought 2
1067,12.0,8.0,8,1.0,Chain of Thought 2
1068,12.0,8.0,9,0.0,Chain of Thought 2
1069,12.0,8.0,10,0.0,Chain of Thought 2
1070,12.0,9.0,1,1.0,Chain of Thought 2
1071,12.0,9.0,2,1.0,Chain of Thought 2
1072,12.0,9.0,3,0.0,Chain of Thought 2
1073,12.0,9.0,4,1.0,Chain of Thought 2
1074,12.0,9.0,5,0.0,Chain of Thought 2
1075,12.0,9.0,6,1.0,Chain of Thought 2
1076,12.0,9.0,7,1.0,Chain of Thought 2
1077,12.0,9.0,8,0.0,Chain of Thought 2
1078,12.0,9.0,9,0.0,Chain of Thought 2
1079,12.0,9.0,10,1.0,Chain of Thought 2
1080,13.0,1.0,1,0.0,Chain of Thought 2
1081,13.0,1.0,2,0.0,Chain of Thought 2
1082,13.0,1.0,3,1.0,Chain of Thought 2
1083,13.0,1.0,4,1.0,Chain of Thought 2
1084,13.0,1.0,5,0.0,Chain of Thought 2
1085,13.0,1.0,6,1.0,Chain of Thought 2
1086,13.0,1.0,7,0.0,Chain of Thought 2
1087,13.0,1.0,8,0.0,Chain of Thought 2
1088,13.0,1.0,9,0.0,Chain of Thought 2
1089,13.0,1.0,10,1.0,Chain of Thought 2
1090,13.0,2.0,1,0.0,Chain of Thought 2
1091,13.0,2.0,2,0.0,Chain of Thought 2
1092,13.0,2.0,3,0.0,Chain of Thought 2
1093,13.0,2.0,4,1.0,Chain of Thought 2
1094,13.0,2.0,5,1.0,Chain of Thought 2
1095,13.0,2.0,6,0.0,Chain of Thought 2
1096,13.0,2.0,7,1.0,Chain of Thought 2
1097,13.0,2.0,8,1.0,Chain of Thought 2
1098,13.0,2.0,9,0.0,Chain of Thought 2
1099,13.0,2.0,10,1.0,Chain of Thought 2
1100,13.0,3.0,1,0.0,Chain of Thought 2
1101,13.0,3.0,2,1.0,Chain of Thought 2
1102,13.0,3.0,3,1.0,Chain of Thought 2
1103,13.0,3.0,4,0.0,Chain of Thought 2
1104,13.0,3.0,5,1.0,Chain of Thought 2
1105,13.0,3.0,6,1.0,Chain of Thought 2
1106,13.0,3.0,7,1.0,Chain of Thought 2
1107,13.0,3.0,8,0.0,Chain of Thought 2
1108,13.0,3.0,9,1.0,Chain of Thought 2
1109,13.0,3.0,10,1.0,Chain of Thought 2
1110,13.0,4.0,1,1.0,Chain of Thought 2
1111,13.0,4.0,2,1.0,Chain of Thought 2
1112,13.0,4.0,3,1.0,Chain of Thought 2
1113,13.0,4.0,4,0.0,Chain of Thought 2
1114,13.0,4.0,5,0.0,Chain of Thought 2
1115,13.0,4.0,6,0.0,Chain of Thought 2
1116,13.0,4.0,7,0.0,Chain of Thought 2
1117,13.0,4.0,8,1.0,Chain of Thought 2
1118,13.0,4.0,9,0.0,Chain of Thought 2
1119,13.0,4.0,10,1.0,Chain of Thought 2
1120,13.0,5.0,1,0.0,Chain of Thought 2
1121,13.0,5.0,2,0.0,Chain of Thought 2
1122,13.0,5.0,3,1.0,Chain of Thought 2
1123,13.0,5.0,4,1.0,Chain of Thought 2
1124,13.0,5.0,5,1.0,Chain of Thought 2
1125,13.0,5.0,6,1.0,Chain of Thought 2
1126,13.0,5.0,7,1.0,Chain of Thought 2
1127,13.0,5.0,8,0.0,Chain of Thought 2
1128,13.0,5.0,9,1.0,Chain of Thought 2
1129,13.0,5.0,10,1.0,Chain of Thought 2
1130,13.0,6.0,1,1.0,Chain of Thought 2
1131,13.0,6.0,2,0.0,Chain of Thought 2
1132,13.0,6.0,3,1.0,Chain of Thought 2
1133,13.0,6.0,4,0.0,Chain of Thought 2
1134,13.0,6.0,5,0.0,Chain of Thought 2
1135,13.0,6.0,6,0.0,Chain of Thought 2
1136,13.0,6.0,7,1.0,Chain of Thought 2
1137,13.0,6.0,8,1.0,Chain of Thought 2
1138,13.0,6.0,9,1.0,Chain of Thought 2
1139,13.0,6.0,10,1.0,Chain of Thought 2
1140,13.0,7.0,1,1.0,Chain of Thought 2
1141,13.0,7.0,2,1.0,Chain of Thought 2
1142,13.0,7.0,3,0.0,Chain of Thought 2
1143,13.0,7.0,4,0.0,Chain of Thought 2
1144,13.0,7.0,5,0.0,Chain of Thought 2
1145,13.0,7.0,6,1.0,Chain of Thought 2
1146,13.0,7.0,7,1.0,Chain of Thought 2
1147,13.0,7.0,8,1.0,Chain of Thought 2
1148,13.0,7.0,9,1.0,Chain of Thought 2
1149,13.0,7.0,10,1.0,Chain of Thought 2
1150,13.0,8.0,1,0.0,Chain of Thought 2
1151,13.0,8.0,2,1.0,Chain of Thought 2
1152,13.0,8.0,3,0.0,Chain of Thought 2
1153,13.0,8.0,4,0.0,Chain of Thought 2
1154,13.0,8.0,5,1.0,Chain of Thought 2
1155,13.0,8.0,6,1.0,Chain of Thought 2
1156,13.0,8.0,7,1.0,Chain of Thought 2
1157,13.0,8.0,8,0.0,Chain of Thought 2
1158,13.0,8.0,9,1.0,Chain of Thought 2
1159,13.0,8.0,10,0.0,Chain of Thought 2
1160,13.0,9.0,1,0.0,Chain of Thought 2
1161,13.0,9.0,2,1.0,Chain of Thought 2
1162,13.0,9.0,3,0.0,Chain of Thought 2
1163,13.0,9.0,4,1.0,Chain of Thought 2
1164,13.0,9.0,5,0.0,Chain of Thought 2
1165,13.0,9.0,6,0.0,Chain of Thought 2
1166,13.0,9.0,7,0.0,Chain of Thought 2
1167,13.0,9.0,8,1.0,Chain of Thought 2
1168,13.0,9.0,9,1.0,Chain of Thought 2
1169,13.0,9.0,10,0.0,Chain of Thought 2
1170,14.0,1.0,1,0.0,Chain of Thought 2
1171,14.0,1.0,2,0.0,Chain of Thought 2
1172,14.0,1.0,3,0.0,Chain of Thought 2
1173,14.0,1.0,4,1.0,Chain of Thought 2
1174,14.0,1.0,5,1.0,Chain of Thought 2
1175,14.0,1.0,6,0.0,Chain of Thought 2
1176,14.0,1.0,7,0.0,Chain of Thought 2
1177,14.0,1.0,8,0.0,Chain of Thought 2
1178,14.0,1.0,9,1.0,Chain of Thought 2
1179,14.0,1.0,10,0.0,Chain of Thought 2
1180,14.0,2.0,1,0.0,Chain of Thought 2
1181,14.0,2.0,2,0.0,Chain of Thought 2
1182,14.0,2.0,3,1.0,Chain of Thought 2
1183,14.0,2.0,4,1.0,Chain of Thought 2
1184,14.0,2.0,5,0.0,Chain of Thought 2
1185,14.0,2.0,6,0.0,Chain of Thought 2
1186,14.0,2.0,7,0.0,Chain of Thought 2
1187,14.0,2.0,8,1.0,Chain of Thought 2
1188,14.0,2.0,9,1.0,Chain of Thought 2
1189,14.0,2.0,10,0.0,Chain of Thought 2
1190,14.0,3.0,1,0.0,Chain of Thought 2
1191,14.0,3.0,2,0.0,Chain of Thought 2
1192,14.0,3.0,3,1.0,Chain of Thought 2
1193,14.0,3.0,4,0.0,Chain of Thought 2
1194,14.0,3.0,5,0.0,Chain of Thought 2
1195,14.0,3.0,6,1.0,Chain of Thought 2
1196,14.0,3.0,7,0.0,Chain of Thought 2
1197,14.0,3.0,8,1.0,Chain of Thought 2
1198,14.0,3.0,9,1.0,Chain of Thought 2
1199,14.0,3.0,10,0.0,Chain of Thought 2
1200,14.0,4.0,1,0.0,Chain of Thought 2
1201,14.0,4.0,2,1.0,Chain of Thought 2
1202,14.0,4.0,3,0.0,Chain of Thought 2
1203,14.0,4.0,4,1.0,Chain of Thought 2
1204,14.0,4.0,5,1.0,Chain of Thought 2
1205,14.0,4.0,6,0.0,Chain of Thought 2
1206,14.0,4.0,7,1.0,Chain of Thought 2
1207,14.0,4.0,8,1.0,Chain of Thought 2
1208,14.0,4.0,9,0.0,Chain of Thought 2
1209,14.0,4.0,10,0.0,Chain of Thought 2
1210,14.0,5.0,1,0.0,Chain of Thought 2
1211,14.0,5.0,2,1.0,Chain of Thought 2
1212,14.0,5.0,3,1.0,Chain of Thought 2
1213,14.0,5.0,4,1.0,Chain of Thought 2
1214,14.0,5.0,5,0.0,Chain of Thought 2
1215,14.0,5.0,6,1.0,Chain of Thought 2
1216,14.0,5.0,7,0.0,Chain of Thought 2
1217,14.0,5.0,8,0.0,Chain of Thought 2
1218,14.0,5.0,9,0.0,Chain of Thought 2
1219,14.0,5.0,10,0.0,Chain of Thought 2
1220,14.0,6.0,1,1.0,Chain of Thought 2
1221,14.0,6.0,2,0.0,Chain of Thought 2
1222,14.0,6.0,3,0.0,Chain of Thought 2
1223,14.0,6.0,4,1.0,Chain of Thought 2
1224,14.0,6.0,5,0.0,Chain of Thought 2
1225,14.0,6.0,6,0.0,Chain of Thought 2
1226,14.0,6.0,7,1.0,Chain of Thought 2
1227,14.0,6.0,8,1.0,Chain of Thought 2
1228,14.0,6.0,9,0.0,Chain of Thought 2
1229,14.0,6.0,10,0.0,Chain of Thought 2
1230,14.0,7.0,1,0.0,Chain of Thought 2
1231,14.0,7.0,2,1.0,Chain of Thought 2
1232,14.0,7.0,3,1.0,Chain of Thought 2
1233,14.0,7.0,4,0.0,Chain of Thought 2
1234,14.0,7.0,5,1.0,Chain of Thought 2
1235,14.0,7.0,6,1.0,Chain of Thought 2
1236,14.0,7.0,7,1.0,Chain of Thought 2
1237,14.0,7.0,8,0.0,Chain of Thought 2
1238,14.0,7.0,9,0.0,Chain of Thought 2
1239,14.0,7.0,10,0.0,Chain of Thought 2
1240,14.0,8.0,1,1.0,Chain of Thought 2
1241,14.0,8.0,2,1.0,Chain of Thought 2
1242,14.0,8.0,3,1.0,Chain of Thought 2
1243,14.0,8.0,4,0.0,Chain of Thought 2
1244,14.0,8.0,5,1.0,Chain of Thought 2
1245,14.0,8.0,6,0.0,Chain of Thought 2
1246,14.0,8.0,7,0.0,Chain of Thought 2
1247,14.0,8.0,8,0.0,Chain of Thought 2
1248,14.0,8.0,9,1.0,Chain of Thought 2
1249,14.0,8.0,10,1.0,Chain of Thought 2
1250,14.0,9.0,1,0.0,Chain of Thought 2
1251,14.0,9.0,2,0.0,Chain of Thought 2
1252,14.0,9.0,3,1.0,Chain of Thought 2
1253,14.0,9.0,4,1.0,Chain of Thought 2
1254,14.0,9.0,5,1.0,Chain of Thought 2
1255,14.0,9.0,6,1.0,Chain of Thought 2
1256,14.0,9.0,7,1.0,Chain of Thought 2
1257,14.0,9.0,8,1.0,Chain of Thought 2
1258,14.0,9.0,9,0.0,Chain of Thought 2
1259,14.0,9.0,10,1.0,Chain of Thought 2
1260,15.0,1.0,1,1.0,Chain of Thought 2
1261,15.0,1.0,2,0.0,Chain of Thought 2
1262,15.0,1.0,3,0.0,Chain of Thought 2
1263,15.0,1.0,4,1.0,Chain of Thought 2
1264,15.0,1.0,5,1.0,Chain of Thought 2
1265,15.0,1.0,6,1.0,Chain of Thought 2
1266,15.0,1.0,7,1.0,Chain of Thought 2
1267,15.0,1.0,8,1.0,Chain of Thought 2
1268,15.0,1.0,9,0.0,Chain of Thought 2
1269,15.0,1.0,10,0.0,Chain of Thought 2
1270,15.0,2.0,1,0.0,Chain of Thought 2
1271,15.0,2.0,2,0.0,Chain of Thought 2
1272,15.0,2.0,3,1.0,Chain of Thought 2
1273,15.0,2.0,4,0.0,Chain of Thought 2
1274,15.0,2.0,5,0.0,Chain of Thought 2
1275,15.0,2.0,6,0.0,Chain of Thought 2
1276,15.0,2.0,7,1.0,Chain of Thought 2
1277,15.0,2.0,8,0.0,Chain of Thought 2
1278,15.0,2.0,9,1.0,Chain of Thought 2
1279,15.0,2.0,10,1.0,Chain of Thought 2
1280,15.0,3.0,1,1.0,Chain of Thought 2
1281,15.0,3.0,2,1.0,Chain of Thought 2
1282,15.0,3.0,3,1.0,Chain of Thought 2
1283,15.0,3.0,4,1.0,Chain of Thought 2
1284,15.0,3.0,5,0.0,Chain of Thought 2
1285,15.0,3.0,6,1.0,Chain of Thought 2
1286,15.0,3.0,7,1.0,Chain of Thought 2
1287,15.0,3.0,8,1.0,Chain of Thought 2
1288,15.0,3.0,9,0.0,Chain of Thought 2
1289,15.0,3.0,10,0.0,Chain of Thought 2
1290,15.0,4.0,1,0.0,Chain of Thought 2
1291,15.0,4.0,2,0.0,Chain of Thought 2
1292,15.0,4.0,3,1.0,Chain of Thought 2
1293,15.0,4.0,4,0.0,Chain of Thought 2
1294,15.0,4.0,5,1.0,Chain of Thought 2
1295,15.0,4.0,6,0.0,Chain of Thought 2
1296,15.0,4.0,7,1.0,Chain of Thought 2
1297,15.0,4.0,8,1.0,Chain of Thought 2
1298,15.0,4.0,9,1.0,Chain of Thought 2
1299,15.0,4.0,10,1.0,Chain of Thought 2
1300,15.0,5.0,1,1.0,Chain of Thought 2
1301,15.0,5.0,2,1.0,Chain of Thought 2
1302,15.0,5.0,3,1.0,Chain of Thought 2
1303,15.0,5.0,4,0.0,Chain of Thought 2
1304,15.0,5.0,5,1.0,Chain of Thought 2
1305,15.0,5.0,6,0.0,Chain of Thought 2
1306,15.0,5.0,7,0.0,Chain of Thought 2
1307,15.0,5.0,8,1.0,Chain of Thought 2
1308,15.0,5.0,9,0.0,Chain of Thought 2
1309,15.0,5.0,10,1.0,Chain of Thought 2
1310,15.0,6.0,1,1.0,Chain of Thought 2
1311,15.0,6.0,2,1.0,Chain of Thought 2
1312,15.0,6.0,3,1.0,Chain of Thought 2
1313,15.0,6.0,4,1.0,Chain of Thought 2
1314,15.0,6.0,5,0.0,Chain of Thought 2
